品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
华为（HUAWEI）,KIW-TL00,1199.00,2015年,10月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8939,八核,Adreno 405,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2370614.html,荣耀 畅玩5X（KIW-TL00）2GB内存定制版 银色 移动4G手机 双卡双待,,2518
华为（HUAWEI）,7,2049.00,2015年,,,其他,海思,,八核,,16GB ROM,2GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10031736502.html,荣耀7 4G手机 双卡双待 荣耀金 全网通(3G RAM+64G ROM) 标配版,牧申数码专营店,610
华为（HUAWEI）,7i,1799.00,2015年,8月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,,32GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,不支持,http://item.jd.com/1755086699.html,荣耀7i 双卡双待 手机 沙滩金 全网通4G(3G RAM+32G ROM) 标配,能良数码旗舰店,3179
华为（HUAWEI）,4A,648.00,2015年,7月,安卓（Android）,其他,其他,,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/1683030785.html,华为 荣耀4A 双卡双待 4G手机 白色 移动4G标配版,河北启迪手机专营店,4548
华为（HUAWEI）,7I,1799.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/10051208504.html,荣耀7i 双卡双待手机 冰川白 全网通4G版(3G RAM+32G ROM) 标配,新松联手机专营店,1176
华为（HUAWEI）,honor7,2099.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1669179447.html,华为 荣耀7 4G双卡双待双通手机 荣耀金 全网通(64G ROM) 标配,佳沪数码手机旗舰店,5183
,p9,3588.00,2016年,,安卓（Android）,Android ,海思,,八核,,32GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,其它,http://item.jd.com/1959155107.html,全球购 (HUAWEI) 华为 P9 双卡双待 智能手机 全网通 金色 4G/64GB 高配现货  现货即发,GIT通讯数码旗舰店,84
华为（HUAWEI）,P9plus,3988.00,2016年,,安卓（Android）,Emotion UI,其他,,,,其它,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314506697.html,华为  P9 plus  双卡双待4G手机 琥珀金 全网通(4GRAM+64GROM)标配,新松联手机专营店,80
华为（HUAWEI）,5X,1399.00,2015年,10月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10019682506.html,华为(HUAWEI) 荣耀 畅玩5X 双卡双待 4G 智能 手机 落日金 全网通增强版(3G RAM+16G ROM)标配,中恒国信手机旗舰店,2440
华为（HUAWEI）,7,2099.00,2015年,,安卓（Android）,其他,其他,,,,其它,,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10123706659.html,荣耀7 4G双卡双待双通手机 玫瑰金 全网通(64G ROM) 标配,新松联手机专营店,264
华为（HUAWEI）,P9,3688.00,2016年,4月,,Android ,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314120276.html,华为 P9 移动联通电信4G手机 双卡双待 玫瑰金 全网通(4G RAM+64G ROM) 标配,牧申数码专营店,30
华为（HUAWEI）,4A,629.00,2015年,,安卓（Android）,Emotion UI,其他,,,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10050290561.html,荣耀4A 双卡双待 4G手机 白色 移动4G 标配,新松联手机专营店,1507
华为（HUAWEI）,4C,799.00,2015年,9月,安卓（Android）,Android 4.4,海思,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1746181574.html,荣耀畅玩4C手机 白色 移动4G增强版(16G)标配版,能良数码旗舰店,1532
华为（HUAWEI）,P9Plus,4018.00,2016年,,,Android ,海思,,八核,,64GB ROM,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314294326.html,华为 P9 plus 移动联通电信4G手机 双卡双待 琥珀金 全网通(4G RAM+64G ROM) 套装,牧申数码专营店,42
华为（HUAWEI）,5x,1039.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10075147535.html,华为(HUAWEI) 荣耀 畅玩5X 4G手机 破晓银 移动4G版(2G RAM+16G ROM),爱优创杰手机专营店,1165
华为（HUAWEI）,7i,1799.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,,,其它,,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,1300万像素,http://item.jd.com/1755931070.html,华为 荣耀 7i 双卡双待 4G 智能 手机 沙滩金 全网通  (3G RAM+32G ROM) 标配版,中恒国信手机旗舰店,1877
华为（HUAWEI）,P8,2788.00,2015年,,安卓（Android）,Emotion UI,海思,,八核,,64GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1549321010.html,华为 P8 高配版 64G ROM 双卡双待手机 流光金 移动联通双4G,佳沪数码手机旗舰店,2747
华为（HUAWEI）,6p,1399.00,2014年,12月,安卓（Android）,Android ,其他,,,,16GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",800万像素,800万像素,http://item.jd.com/10053222831.html,荣耀6 Plus 双卡双待手机16G 白色 电信4G 标配版,新松联手机专营店,728
