品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,2,645.00,2015年,,,,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10173540899.html,魅族MEIZU魅蓝2双卡双待手机手机 蓝色 电信4G版,谷高数码手机专营店,94
,pro5,2899.00,2015年,9月,安卓（Android）,其他,其他,,,,其它,,,5.7英寸,"1920×1080(FHD,1080P)",1800万以上,500万像素,http://item.jd.com/10054204298.html,魅族 PRO5 移动联通 双卡双待 双4G 智能 手机 金色 32G 标配版,中恒国信手机旗舰店,1499
魅族（MEIZU）,pro6,2899.00,2016年,,安卓（Android）,Android ,联发科（MTK),,十核,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318675364.html,魅族 PRO6 双卡双待 移动联通电信4G手机 金色 全网通版(4G RAM+32G ROM),爱优创杰手机专营店,3
魅族（MEIZU）,魅蓝 note2,699.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1800226.html,【电信赠费版】魅族 魅蓝note2 16GB 白色 电信4G手机 双卡双待,,354
魅族（MEIZU）,meilannote2,899.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1694744929.html,魅族 魅蓝note2 16GB 双卡双待手机 白色 移动/联通4G 标配版,能良数码旗舰店,242
魅族（MEIZU）,MEILAN2,799.00,2015年,,安卓（Android）,Android 4.1,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1781674569.html,魅族 魅蓝2 双卡双待手机 白色 移动联通双4G版 标配,佳沪数码手机旗舰店,7214
魅族（MEIZU）,2,668.00,2015年,,,其他,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1710726612.html,魅族 魅蓝2 双卡双待 4G 智能 手机 蓝色 电信4G,中恒国信手机旗舰店,2902
魅族（MEIZU）,魅族 MX5,1299.00,2015,,,Flyme 4.5（基于Android 5.0）,联发科（MTK),Helio X10 Turbo,八核,PowerVR G6200 MP2\/ 700Mhz,16GB ROM,3GB RAM,,5.5英寸,1920×1080,2070万像素,500万像素,http://item.jd.com/1781448.html,【联通赠费版】魅族 MX5 16GB 银黑色 联通4G手机 双卡双待,,34
魅族（MEIZU）,魅蓝 note2,699.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1800222.html,【电信赠费版】魅族 魅蓝note2 16GB 灰色 电信4G手机 双卡双待,,237
,metal,1199.00,2015年,,,其他,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10270349430.html,魅族MEIZU魅蓝metal双卡双待4G手机 金色 移动联通双4G高配版(32G ROM)标配,谷高数码手机专营店,12
魅族（MEIZU）,MX5,1699.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/1629447738.html,魅族 MX5 双卡双待手机 灰色 移动(32GB ROM)更新固件支持双4G 标配版,河北启迪手机专营店,757
魅族（MEIZU）,MEIZU3,799.00,2016年,,安卓（Android）,Android ,联发科（MTK),,,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10355251879.html,魅族 魅蓝3 全网通4G手机 白色 标准版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,36
魅族（MEIZU）,meizu3,899.00,其它,,,其他,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/1959937418.html,全球购 亚太版 Meizu/ 魅蓝3  移动联通电信 全网通4G智能手机 白色 现货即发 16GB,GIT通讯数码旗舰店,12
