品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
中兴（ZTE）,CV19,249.00,2015年,12月,,其他,其他,,,,32MB,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10092256817.html,中兴（ZTE）ZTE-C CV19 电信2G老人手机 电信版 红色,诚信精品惠手机专营店,177
中兴（ZTE）,Q508U,358.00,2015年,2月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,4GB ROM,512MB RAM,16GB,5.5英寸,480×854,500万像素,不支持,http://item.jd.com/10069934322.html,中兴 Q508U 联通4G手机 双卡双待 典雅白,优爱特手机专营店,503
,cv19,249.00,2015年,12月,,无,其他,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10078401885.html,中兴（ZTE）ZTE-C CV19 电信2G 老人手机 黑色,天探手机专营店,354
中兴（ZTE）,G719C,699.00,2015年,,,Android 4.4,其他,,,,8GB ROM,2GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1669021005.html,中兴青漾3 G719C 电信4G手机 双卡双待 时尚白,优爱特手机专营店,114
中兴（ZTE）,Q529T,899.00,2015年,,安卓（Android）,Android ,联发科（MTK),,,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10182306359.html,中兴（ZTE）远航3 Q529T 双卡双待 4G手机 移动4G老人智能手机 金色,多如意数码专营店,12
中兴（ZTE）,GA350,99.00,2012年,,,无,其他,,,,512MB ROM,,32GB,4英寸以下,240*320,不支持,不支持,http://item.jd.com/10236797153.html,中兴（ZTE）ZTE-C GA350 电信3G 儿童定位手机 蓝色,顶魁手机专营店,42
中兴（ZTE）,Q2ST,599.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8926,四核,,8GB ROM,1GB RAM,,5.5英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/1703989484.html,中兴（ZTE）乐心亲情手机 白色 移动4G (Q2S-T),三海数码专营店,525
中兴（ZTE）,G719c,645.00,2015年,,,Android ,其他,,八核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10032123803.html,中兴(ZTE) 青漾3 (G719c) 电信4G手机 双卡双待 8G ROM 白色 白色,牧申数码专营店,83
中兴（ZTE）,L610,299.00,2016年,,,其他,其他,,,,32MB,,,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10313743564.html,中兴（ZTE）L610 电信2G 老人手机 黑色,君可安手机专营店,10
中兴（ZTE）,Q529,439.00,2015年,,安卓（Android）,,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10172432206.html,中兴(ZTE) 远航3 Q529 双卡双待 4G手机 金色 Q529T(移动4G),牧申数码专营店,235
中兴（ZTE）,U968,288.00,2013年,,,Android ,联发科（MTK),,四核,,其它,512MB RAM,32GB,5.5英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/10046558050.html,中兴(ZTE) U968 移动3G手机 双卡双待 白色,牧申数码专营店,73
中兴（ZTE）,U968,278.00,2013年,,安卓（Android）,Android 4.2,联发科（MTK),MT6582,四核,,4GB ROM,512MB RAM,32GB,5.5英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/1715434233.html,中兴 U968 移动3G手机 双卡双待 白色 标配版 标配版,佳沪数码手机旗舰店,161
中兴（ZTE）,AXON,2299.00,2015年,7月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10116526082.html,中兴 AXON天机 A2015 高配版 双卡双待4G手机 华尔金 全网通4G高配版 标配,牧申数码专营店,46
中兴（ZTE）,CV19,249.00,2015年,12月,,其他,Qualcomm 骁龙,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10062584612.html,中兴（ZTE）ZTE-C CV19 电信2G老人手机 红色,君可安手机专营店,323
中兴（ZTE）,L530G,199.00,2014年,,,无,其他,,,,32MB,,16GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1637471188.html,中兴（ZTE）L530G 移动/联通2G 老人手机 黑色 老年版,中兴一鼎轩专卖店,2000
中兴（ZTE）,A620,198.00,2015年,10月,,其他,其他,,,,32MB,,8GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1780064897.html,中兴（ZTE）A620 移动/联通2G 老人手机 黑色,鸿锐科技手机专营店,578
中兴（ZTE）,G720T,619.00,2015年,1月,安卓（Android）,Android 4.4,其他,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1560348988.html,中兴（ZTE） 星星2号 G720T 白色 联通4G版,佳沪数码手机旗舰店,32
中兴（ZTE）,S291,599.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10071725015.html,中兴 S291 天机GRAND SII 移动/联通双4G 智能手机 钛金灰,卓瓦手机专营店,26
