品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
小米（MI）,note3,1349.00,2015年,,,其他,联发科（MTK),,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10173436712.html,小米MI红米note3双卡双待4G手机 金色 全网通增强版(3G RAM+32G ROM)标配,谷高数码手机专营店,199
小米（MI）,note,2649.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/1670953964.html,小米 Note 顶配版 4G手机 双卡双待（64G ROM） 全网通(套装版),河北启迪手机专营店,282
,5,2998.00,2016年,,,Android ,Qualcomm 骁龙,,,,128GB ROM,4GB RAM,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/1961099288.html,全球购 小米(MI) 小米5 尊享版 双卡双待 全网通4G智能手机 白色 3D玻璃后盖 现货  质保30天包退/官方一年保修,GIT通讯数码旗舰店,15
小米（MI）,Hongmi3,788.00,2015年,,,其他,Qualcomm 骁龙,,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10173467021.html,小米MI红米3双卡双待手机 时尚金色 移动4G版((2G RAM+16G ROM)标配,谷高数码手机专营店,133
小米（MI）,note,699.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1660450762.html,小米（MI）红米note 电信4G双卡双待手机 标准版(8G ROM+1G RAM)标配,河北启迪手机专营店,801
小米（MI）,5,2949.00,2016年,2月,,其他,Qualcomm 骁龙,,四核,,其它,,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10313191276.html,小米 小米5 全网通4G智能手机 双卡双待 白色 尊享版(4G RAM+128G ROM)标配,鹏路网络手机专营店,160
小米（MI）,MI4,999.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10088634169.html,小米（MI）小米4(2G RAM) 特别版 白色 联通4G(2G RAM) 标配版,爱优创杰手机专营店,66
小米（MI）,XiaoMi5,2299.00,2016年,,,Android ,Qualcomm 骁龙,,,,其它,3GB RAM,,其它,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10138404707.html,小米（MI）小米5 全网通4G手机 双卡双待 白色 标准版(3G RAM+32G ROM)标配,牧申数码专营店,388
小米（MI）,红米Note 3,1199.00,2016年,1月,,Android ,Qualcomm 骁龙,高通骁龙650,六核,,32GB ROM,3GB RAM,,5.5英寸,1920 x 1080,1600万像素,500万像素,http://item.jd.com/2371582.html,【电信赠费版】小米 红米Note3 高配全网通版 3GB+32GB 金色 移动联通电信4G手机 双卡双待,,86
小米（MI）,note2,899.00,2015年,,安卓（Android）,其他,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10156266451.html,小米（MI）红米note2 4G手机 双卡双待 白色 移动4G高配版(32G ROM) 高配,牧申数码专营店,1231
﻿小米（MI）,Note3,1039.00,2015年,,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10116951099.html,小米（MI）红米note3 双卡双待手机 金色 全网通标准版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,8872
小米（MI）,MI4,1199.00,2014年,11月,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10194510229.html,小米（MI）小米4 4G手机 白色 移动(2G RAM+16G ROM) 标配,能良数码旗舰店,509
小米（MI）,note2,919.00,2015年,,安卓（Android）,其他,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10149680198.html,小米 红米note2 双卡双待 4G 智能 手机 白色 移动高配(32G ROM)  标配,中恒国信手机旗舰店,7386
小米（MI）,MI5,2099.00,2016年,,安卓（Android）,XIAOMI MIUI V5,Qualcomm 骁龙,,,,其它,,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10218329871.html,小米MI小米5全网通4G手机双卡双待 白色 标准版(3G RAM+32G ROM)标配,谷高数码手机专营店,35
小米（MI）,note2,899.00,2015年,,安卓（Android）,Android ,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10136359163.html,小米 红米note2 双卡双待4G手机 白色 移动4G高配(32G)标配版,新松联手机专营店,435
小米（MI）,note,699.00,2015年,,安卓（Android）,Android 4.4,其他,,,,8GB ROM,1GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1576541556.html,小米（MI）红米note 电信4G 双卡双待 智能 手机 （8G ROM） 白色,中恒国信手机旗舰店,470
小米（MI）,红米Note3,899.00,2015年,11月,安卓（Android）,Android ,联发科（MTK),MTK Helio X10,八核,PowerVR G6200 GPU主频550MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2610152.html,【移动购机送费】小米 红米Note3 双网通版 2GB+16GB 金色 移动联通4G手机 双卡双待,中国移动官方旗舰店,37
小米（MI）,note,699.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10117936528.html,小米 红米note 双卡双待4G手机 白色 电信4G标准版(1G RAM+8G ROM)标配,牧申数码专营店,256
小米（MI）,红米Note 3,1099.00,2015年,11月,安卓（Android）,Android ,联发科（MTK),MTK Helio X10,八核,PowerVR G6200 GPU主频700MHz,32GB ROM,3GB 双通道 LPDDR3 内存,,5.5英寸,1920 x 1080,1300万像素,500万像素,http://item.jd.com/2220461.html,【北京移动购机赠费】小米 红米Note3 高配双网通版 3GB+32GB 金色 移动联通4G手机 双卡双待,北京移动旗舰店,344
小米（MI）,note,1459.00,2015年,,安卓（Android）,Android 4.4,其他,,四核,,16GB ROM,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,400万像素,http://item.jd.com/1665531097.html,小米（MI）小米Note 4G手机 天然竹双卡双待手机 移动4G(3G RAM+16G ROM),河北启迪手机专营店,68
小米（MI）,Note,699.00,2015年,3月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10121998707.html,小米（MI）红米note 4G手机 白色 标准版(8G ROM+1G RAM) 电信4G,河北启迪手机专营店,10466
,MI,968.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/10037638114.html,小米 4 手机（16G ROM） 黑色 移动4G (2GRAM+16G ROM),中恒国信手机旗舰店,219
,Note3,1359.00,2016年,,,其他,其他,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/1957917142.html,【套装版】小米 红米Note 3 全网通 双卡双待4G手机 金色  高配 3G+32GB,FUSTAR数码专营店,35
小米（MI）,M4,1099.00,2015年,,,Android ,其他,,四核,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10038801227.html,小米（MI）小米4 特别版 白色 移动4G(2G RAM+16G ROM)标准版,牧申数码专营店,321
小米（MI）,note,1499.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,16GB ROM,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/1505006247.html,小米（MI）小米Note   特别版(16G ROM) 天然竹(移动4G版) 标配版,佳沪数码手机旗舰店,168
小米（MI）,note2,899.00,2015年,,安卓（Android）,MIUI,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10122858620.html,小米 红米note2 4G智能手机 双卡双待 白色 移动4G(32GROM)标配,鹏路网络手机专营店,64
,4,799.00,2015年,,,其他,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10177323753.html,小米MI小米4 4G手机 白色 电信特别白(2G RAM+16G ROM),谷高数码手机专营店,31
小米（MI）,小米4C,1299.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2495746.html,【联通赠费版】小米 4c 高配版 全网通 白色 移动联通电信4G手机 双卡双待,,39
小米（MI）,note,1499.00,2015年,1月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,其它,3GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,400万像素,http://item.jd.com/1466879774.html,小米（MI）小米Note 移动联通双4G版 标准版 白色 双4G版(16G ROM),河北启迪手机专营店,344
小米（MI）,4C,899.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10159146214.html,小米（MI）4C  4G双卡双待手机 金属灰 移动4G合约版(2G RAM+16G ROM)标配,河北启迪手机专营店,702
小米（MI）,note,799.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1715634735.html,小米 红米note增强版 双卡双待 4G 智能 手机 (16G ROM) 电信白色,中恒国信手机旗舰店,2335
小米（MI）,4s,1966.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1959062697.html,全球购 小米4S 移动 电信 联通 全网通 双卡双待 4G手机 金色 3GB RAM-64GB ROM,FUSTAR数码专营店,22
