品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,S2,399.00,2015年,12月,,其他,其他,,,,8GB ROM,1GB RAM,8GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10098451941.html,纽曼 （Newman） S2 移动4G  智能手机 白色,天探手机专营店,44
纽曼（Newsmy）,K3S,499.00,2016年,4月,安卓（Android）,Android ,联发科（MTK),,,,8GB ROM,1GB RAM,32GB,5.0英寸,960×540(QHD),800万像素,200万像素,http://item.jd.com/10361209374.html,纽曼(Newman) 小熊猫 K3-S 移动联通 双4G 双卡双待 智能手机 白色,笑笑手机专营店,1
纽曼（Newsmy）,C360,168.00,2015年,6月,,无,其他,,,,无,32MB RAM,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10112640910.html,纽曼 C360老人机 电信2G老人手机按键功能机备用机长待机大声音大字体带拍照天翼CDM 红色,笑笑手机专营店,34
,V9,198.00,2015年,,,其他,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1728894500.html,纽曼 V9 移动联通2G翻盖老人手机 双卡双待 红银,畅通浩宇手机专营店,129
,V18,198.00,2016年,,,其他,其他,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10340858691.html,纽曼 （Newman）V18 移动/联通2G 直板三防老年人手机 军绿色,海纳手机专营店,1
纽曼（Newsmy）,M560,99.00,2015年,,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10097829336.html,纽曼 （Newman）M560 移动/联通2G老人手机 双卡双待 白色,优星伟业手机专营店,74
纽曼（Newsmy）,V6,298.00,2015年,,,无,其他,,,,64MB ROM,,,4英寸以下,320*480,30万像素,不支持,http://item.jd.com/1639107230.html,纽曼V6 移动/联通/电信2G   翻盖老人手机 双模双待 红,建业盛林专营店,62
纽曼（Newsmy）,V5,79.00,2015年,1月,,无,其他,,,,无,,,1.8英寸,240*320,30万像素,不支持,http://item.jd.com/1485452446.html,纽曼(Newman) V5 移动/联通2G直板老人手机 黑色,优星伟业手机专营店,731
纽曼（Newsmy）,C5,99.00,2016年,3月,,其他,其他,,,,无,,8GB,1.77英寸,160*128,不支持,不支持,http://item.jd.com/10355532042.html,纽曼（Newman）C5  电信2G 老人手机 直板电信机 蓝色,关爱心数码专营店,1
,V5,79.00,2015年,,,其他,其他,,,,无,,4GB,1.8英寸,240*320,30万像素,不支持,http://item.jd.com/10060405394.html,纽曼（Newman）V5 移动/联通2G 老人手机 香槟金,纽曼异维专卖店,144
纽曼（Newsmy）,D618,89.00,2015年,,,其他,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10149857859.html,纽曼(Newman) D618 移动/联通2G 双卡双待 老人手机 黑色,旭永数码专营店,9
,F516,268.00,2015年,,,其他,其他,,,,其它,,8GB,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10015911379.html,纽曼 F516 电信2G翻盖老人手机 红色,畅通浩宇手机专营店,94
