品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
小米（MI）,hongminote3,1199.00,2015年,11月,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10048777916.html,小米(MI) 红米note3 4G手机 双卡双待 金色 双网通 高配版(3G RAM+32G ROM),能良数码旗舰店,4993
小米（MI）,小米手机 5,2299.00,2016年,,,MIUI,Qualcomm 骁龙,骁龙820,,,64GB ROM,3GB RAM,,5.15英寸,1920 x 1080 分辨率,1600万像素,400万像素,http://item.jd.com/2424999.html,【联通赠费版】小米 5 全网通高配版 3GB内存 64GB ROM 白色 移动联通电信4G手机,,106
,XIAOMI5,2949.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,128GB ROM,4GB RAM,,5.1英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10148977682.html,小米（MI）小米5 全网通4G 手机 白色 尊享版 (4GRAM+128GROM)标配,中恒国信手机旗舰店,981
小米（MI）,小米Max,1499.00,2016年,5月,,MIUI,Qualcomm 骁龙,骁龙650,六核,Adreno 510 600MHz,32GB ROM,3GB RAM,128GB,6.44英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/2916478.html,【电信赠费版】小米 Max 全网通 标准版 3GB内存 32GB ROM 金色 移动联通电信4G手机,,52
小米（MI）,4C,1399.00,2015年,9月,,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10078659938.html,小米4C 移动联通电信4G 双卡双待手机 白色 全网通高配版(3G RAM+32G ROM) 标配,新松联手机专营店,264
小米（MI）,note3,1199.00,2015年,11月,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10117079466.html,小米 红米note3 4G智能手机 双卡双待 金色 高配双网通(3G RAM+32G ROM),鹏路网络手机专营店,1277
小米（MI）,M3,799.00,2016年,1月,,其他,Qualcomm 骁龙,,八核,,其它,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10111913744.html,小米 红米3 双卡双待4G手机 时尚金色 移动4G(16GB ROM)更新固件支持双4G,牧申数码专营店,1416
小米（MI）,hongmi3,1039.00,2016年,1月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10259897096.html,小米(MI) 红米3 4G手机 双卡双待 时尚金色(指纹版) 高配版 全网通(3G RAM+32G ROM)标配,能良数码旗舰店,2014
小米（MI）,note,669.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1467550763.html,小米（MI）红米Note 电信4G版 白色 8G ROM 标配版,佳沪数码手机旗舰店,1884
小米（MI）,note3,1199.00,2015年,,,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10051718325.html,小米（MI）红米note3 4G手机 双卡双待 金色 双网通高配版(3G RAM+32G ROM)标配,牧申数码专营店,6212
小米（MI）,2,599.00,2015年,,,Android ,Qualcomm 骁龙,,,,其它,,32GB,4.7英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10163638187.html,小米（MI）红米2 双卡双待4G手机 白色 联通4G增强版(2GRAM+16GROM),牧申数码专营店,689
小米（MI）,NOTE3,999.00,2015年,,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10052711186.html,小米（MI）红米Note3 双卡双待手机 金色 双网通(2G RAM+16G ROM)标准版标配,爱优创杰手机专营店,2524
,XIAOMI4S,1999.00,2016年,,,其他,Qualcomm 骁龙,,,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1957483655.html,全球购 亚太版 小米4S 移动 电信 联通 全网通 双卡双待4G智能手机 金色 3GB+64GB 高配 质保180天只换新+官方保修半年,GIT通讯数码旗舰店,145
小米（MI）,MI5,2299.00,2016年,,,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.1英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10137515179.html,小米(MI) 小米5 全网通4G手机 双卡双待 白色 标准版(3G RAM+32G ROM)标配,爱优创杰手机专营店,280
小米（MI）,4C,1338.00,2015年,,,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10038289735.html,小米（MI）小米4C   双卡双待4G手机 灰色 全网通高配版(3G RAM+32G ROM) 标配,牧申数码专营店,327
小米（MI）,xiaominote,1999.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/1693326822.html,小米（MI）小米Note 顶配版（64G ROM）  双卡双待手机 香槟金 移动/联通4G,能良数码旗舰店,400
小米（MI）,MI,799.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1744154843.html,小米（MI）小米4（2RAM）4G手机 特别版白色 电信2G RAM+16G ROM)标配,河北启迪手机专营店,635
小米（MI）,MInote,666.00,2014年,,安卓（Android）,Android 4.1,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10089581713.html,小米（MI）红米note 双卡双待手机 白色 电信4G标准版 8G ROM+1G RAM,爱优创杰手机专营店,123
小米（MI）,MI3,829.00,2016年,1月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10112010469.html,小米（MI）红米3 双卡双待手机 时尚金 全网通标准版(2GRAM+16GROM),新松联手机专营店,1666
小米（MI）,4c,1099.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1755928771.html,小米4c 4G 双卡双待 智能 手机 白色 全网通标准版 (2G RAM+16G ROM)标配,中恒国信手机旗舰店,1537
小米（MI）,MI,1999.00,2015年,5月,安卓（Android）,XIAOMI MIUI V5,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/1703781310.html,小米（MI）小米Note 顶配版 4G 手机  64G顶配 香槟金 移动联通双4G(4G RAM+64G ROM标配,中恒国信手机旗舰店,968
小米（MI）,note,2649.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/1670953964.html,小米 Note 顶配版 4G手机 双卡双待（64G ROM） 全网通(套装版),河北启迪手机专营店,279
小米（MI）,MI3,809.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10112040229.html,小米（MI）红米3 双卡双待手机 时尚金色 全网通标准版(2G RAM+16G ROM)标配,爱优创杰手机专营店,724
小米（MI）,note3,1349.00,2015年,,,其他,联发科（MTK),,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10173436712.html,小米MI红米note3双卡双待4G手机 金色 全网通增强版(3G RAM+32G ROM)标配,谷高数码手机专营店,199
小米（MI）,note,638.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1660450762.html,小米（MI）红米note 电信4G双卡双待手机 标准版(8G ROM+1G RAM)标配,河北启迪手机专营店,796
,2,629.00,2015年,,,其他,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,,4.7英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10321335252.html,小米MI红米2 白色 联通4G增强版(16G ROM),谷高数码手机专营店,136
小米（MI）,4C,1339.00,2015年,9月,安卓（Android）,Android ,Qualcomm 骁龙,,,,16GB ROM,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1755284919.html,小米（MI）4C 双卡双待手机 白色 全网通高配版(3G RAM+32G ROM) 标配,佳沪数码手机旗舰店,2399
小米（MI）,红米Note 3,1199.00,2016年,1月,,Android ,Qualcomm 骁龙,高通骁龙650,六核,,32GB ROM,3GB RAM,,5.5英寸,1920 x 1080,1600万像素,500万像素,http://item.jd.com/2371582.html,【电信赠费版】小米 红米Note3 高配全网通版 3GB+32GB 金色 移动联通电信4G手机 双卡双待,,85
小米（MI）,Note3,1039.00,2015年,,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10116951099.html,小米（MI）红米note3 双卡双待手机 金色 全网通标准版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,8872
小米（MI）,小米Max,1499.00,2016年,5月,,MIUI,Qualcomm 骁龙,骁龙650,六核,Adreno 510 600MHz,32GB ROM,3GB RAM,128GB,6.44英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/2914954.html,【北京移动购机送费】小米 Max 全网通 标准版 3GB内存 32GB ROM 金色 移动联通电信4G手机,,7
,5,2998.00,2016年,,,Android ,Qualcomm 骁龙,,,,128GB ROM,4GB RAM,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/1961099288.html,全球购 小米(MI) 小米5 尊享版 双卡双待 全网通4G智能手机 白色 3D玻璃后盖 现货  质保30天包退/官方一年保修,GIT通讯数码旗舰店,15
小米（MI）,XiaoMi5,2299.00,2016年,,,Android ,Qualcomm 骁龙,,,,其它,3GB RAM,,其它,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10138404707.html,小米（MI）小米5 全网通4G手机 双卡双待 白色 标准版(3G RAM+32G ROM)标配,牧申数码专营店,388
小米（MI）,5,2949.00,2016年,2月,,其他,Qualcomm 骁龙,,四核,,其它,,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10313191276.html,小米 小米5 全网通4G智能手机 双卡双待 白色 尊享版(4G RAM+128G ROM)标配,鹏路网络手机专营店,156
小米（MI）,MI4,999.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10088634169.html,小米（MI）小米4(2G RAM) 特别版 白色 联通4G(2G RAM) 标配版,爱优创杰手机专营店,60
小米（MI）,note2,919.00,2015年,,安卓（Android）,其他,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10149680198.html,小米 红米note2 双卡双待 4G 智能 手机 白色 移动高配(32G ROM)  标配,中恒国信手机旗舰店,7381
小米（MI）,note,678.00,2015年,,安卓（Android）,Android 4.4,其他,,,,8GB ROM,1GB RAM,,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1576541556.html,小米（MI）红米note 电信4G 双卡双待 智能 手机 （8G ROM） 白色,中恒国信手机旗舰店,468
小米（MI）,红米Note 3,1099.00,2015年,11月,安卓（Android）,Android ,联发科（MTK),MTK Helio X10,八核,PowerVR G6200 GPU主频700MHz,32GB ROM,3GB 双通道 LPDDR3 内存,,5.5英寸,1920 x 1080,1300万像素,500万像素,http://item.jd.com/2220461.html,【北京移动购机赠费】小米 红米Note3 高配双网通版 3GB+32GB 金色 移动联通4G手机 双卡双待,北京移动旗舰店,342
小米（MI）,note2,899.00,2015年,,安卓（Android）,其他,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10156266451.html,小米（MI）红米note2 4G手机 双卡双待 白色 移动4G高配版(32G ROM) 高配,牧申数码专营店,1225
﻿小米（MI）,Note,638.00,2015年,3月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,其它,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10121998707.html,小米（MI）红米note 4G手机 白色 标准版(8G ROM+1G RAM) 电信4G,河北启迪手机专营店,10465
小米（MI）,MI5,2299.00,2016年,,安卓（Android）,XIAOMI MIUI V5,Qualcomm 骁龙,,,,其它,,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10218329871.html,小米MI小米5全网通4G手机双卡双待 白色 标准版(3G RAM+32G ROM)标配,谷高数码手机专营店,35
