品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
魅族（MEIZU）,MEIZU3,799.00,2016年,4月,,其他,联发科（MTK),,,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10309761442.html,魅族 魅蓝3 全网通 手机 灰色 标准版  ( 2G RAM+16G ROM )标配,中恒国信手机旗舰店,164
,note2,866.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10270453389.html,魅族MEIZU魅蓝note2双卡双待手机 白色 移动联通双4G版 16G ROM,谷高数码手机专营店,83
魅族（MEIZU）,metal,1199.00,2015年,,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10168579770.html,魅族 魅蓝metal 4G智能手机 双卡双待 金色 移动联通双4G 32G高配版,鹏路网络手机专营店,193
魅族（MEIZU）,metal,1199.00,2015年,10月,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10016180821.html,魅族(MEIZU) 魅蓝metal 4G手机 双卡双待 金色 移动联通双4G高配版(32G ROM)标配,佳沪数码手机旗舰店,5058
魅族（MEIZU）,metal,1028.00,2015年,10月,,其他,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10013777857.html,魅族（MEIZU) 魅蓝metal 双卡双待 4G 智能 手机 金色 移动联通双4G(2G RAM+16G ROM)标配,中恒国信手机旗舰店,3070
魅族（MEIZU）,M3,799.00,2016年,,,Android ,联发科（MTK),,,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10310686307.html,魅族(MEIZU) 魅蓝3 4G手机 双卡双待 白色 全网通(2G RAM+16G ROM)标配,能良数码旗舰店,47
魅族（MEIZU）,MEIZU,799.00,2015年,,,Android ,联发科（MTK),,四核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10123125982.html,魅族 魅蓝2 16GB 双卡双待手机 白色 移动4G版,牧申数码专营店,1807
魅族（MEIZU）,note2,799.00,2015年,,安卓（Android）,Android 5.0,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1603352909.html,魅族 魅蓝note2 双卡双待 16GB手机 白色 电信4G,河北启迪手机专营店,2786
魅族（MEIZU）,note2,868.00,2015年,,,Flyme os,联发科（MTK),,八核,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10051748231.html,魅族 魅蓝note2 双卡双待4G手机 白色 移动联通双4G版(16G ROM) 标配,牧申数码专营店,842
魅族（MEIZU）,meilan3,799.00,2016年,4月,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10341331365.html,魅族 魅蓝3 移动联通电信4G智能手机 双卡双待 白色 全网通(2G RAM+16G ROM)标配,鹏路网络手机专营店,66
魅族（MEIZU）,metal,999.00,2015年,10月,安卓（Android）,Flyme os,其他,,,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10011594917.html,魅族 魅蓝metal 双卡双待手机 金色 移动联通双4G标准版(16G ROM)标配,河北启迪手机专营店,1494
魅族（MEIZU）,MX5,1699.00,2015年,,,Flyme os,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/10240066341.html,魅族MEIZU MX5双卡双待手机 金色 MX5e 移动联通双4G青春版 (32G ROM),谷高数码手机专营店,48
魅族（MEIZU）,PRO5,2799.00,2015年,10月,,Flyme 4.5（基于Android 5.1）,三星Exynos,Exynos7420,八核,Mali T760 图形处理器,64GB ROM,4GB RAM,,5.7英寸,1920×1080（16：9）,2116万像素,500万像素,http://item.jd.com/2695532.html,【联通赠费版】魅族 PRO5 64GB 金色 移动联通双4G手机 双卡双待,,35
魅族（MEIZU）,metal,999.00,2015年,,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10056807712.html,魅族(MEIZU) 魅蓝metal 4G手机 双卡双待 金色 移动联通双4G标准版(16G ROM)标配,爱优创杰手机专营店,505
魅族（MEIZU）,魅蓝metal,899.00,2015年,11月,,Flyme 5 powered by YunOS,联发科（MTK),Helio X10,八核,G6200 550MHz,16GB ROM,2GB LPDDR3 内存,,5.5英寸,1920×1080（16：9）,1300万像素,500万像素,http://item.jd.com/2293226.html,【联通赠费版】魅族 魅蓝metal 16GB 白色 移动联通双4G手机 双卡双待,,185
魅族（MEIZU）,3,799.00,2016年,4月,安卓（Android）,其他,联发科（MTK),,八核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10355327806.html,魅族 魅蓝3 全网通4G手机 双卡双待 白色 标准版(2G RAM+16G ROM)标配,河北启迪手机专营店,44
魅族（MEIZU）,1,999.00,2015年,10月,安卓（Android）,Android ,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10206428547.html,魅族（MEIZU) 魅蓝metal 双卡双待 4G 智能 手机 金色 移动联通双4G标准版(16G ROM),新松联手机专营店,397
魅族（MEIZU）,qita,829.00,2015年,,,Flyme os,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1743605272.html,魅族 魅蓝2 16GB 双卡双待手机 白色 移动/联通 4G (公开版 双4G)  标配,能良数码旗舰店,3428
,MX5,1389.00,2015年,,安卓（Android）,Android ,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/10287931569.html,魅族 MX5 双卡双待手机 银白 MX5e双4G青春版(16G),新松联手机专营店,196
魅族（MEIZU）,meizu3,799.00,2016年,,,Android ,联发科（MTK),,八核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/10355328860.html,魅族 魅蓝3 移动联通电信4G手机 双卡双待 白色 全网通4G(2G RAM+16G ROM),爱优创杰手机专营店,7
魅族（MEIZU）,MX5,1599.00,2015年,,安卓（Android）,Android 5.0,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/1630949520.html,魅族 MX5 双卡双待 4G 智能 手机 银白 移动联通双4G(16G ROM),中恒国信手机旗舰店,3487
魅族（MEIZU）,meilan3,799.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10313543489.html,魅族 魅蓝3 4G手机 双卡双待 白色 全网通(2GRAM+16GROM)标配,新松联手机专营店,18
魅族（MEIZU）,note2,889.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10031968892.html,魅族魅蓝note2  双卡双待 4G 智能 手机 白色  (移动联通双4G) (16G ROM),中恒国信手机旗舰店,3983
魅族（MEIZU）,魅蓝 note2,699.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1800226.html,【电信赠费版】魅族 魅蓝note2 16GB 白色 电信4G手机 双卡双待,,358
魅族（MEIZU）,pro6,2899.00,2016年,,安卓（Android）,Android ,联发科（MTK),,十核,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318708235.html,魅族MEIZU魅族PRO6双卡双待移动联通电信4G手机 金色 全网通版(4G RAM+32G ROM),谷高数码手机专营店,1
魅族（MEIZU）,MEILAN2,799.00,2015年,,安卓（Android）,Android 4.1,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1781674569.html,魅族 魅蓝2 双卡双待手机 白色 移动联通双4G版 标配,佳沪数码手机旗舰店,7231
魅族（MEIZU）,pro6,2899.00,2016年,,安卓（Android）,Android ,联发科（MTK),,十核,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318675364.html,魅族 PRO6 双卡双待 移动联通电信4G手机 金色 全网通版(4G RAM+32G ROM),爱优创杰手机专营店,4
,2,645.00,2015年,,,Android ,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10173540899.html,魅族MEIZU魅蓝2双卡双待手机手机 蓝色 电信4G版,谷高数码手机专营店,94
魅族（MEIZU）,meizu3,799.00,2016年,,,Android ,联发科（MTK),,八核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,其它,http://item.jd.com/10355343153.html,魅族 魅蓝3 移动联通电信4G手机 双卡双待 白色 全网通4G(2G RAM+16G ROM),谷高数码手机专营店,22
