品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,M320,168.00,2015年,,,无,其他,,,,无,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1692808381.html,海尔HG-M320 老人手机 移动/联通2G 双卡双待 樽金,天探手机专营店,26
,,198.00,2014年,,,无,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1759188464.html,海尔 HG-M680移动/联通2G三防老人手机 宝石绿,东盛海格手机专营店,49
海尔（Haier）,M680,198.00,2014年,4月,,无,其他,,,,64MB ROM,64MB RAM,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1692871993.html,海尔HG-M680 移动/联通2G三防机 双卡双待老年人手机 柠檬黄,天探手机专营店,85
海尔（Haier）,M201,119.00,2014年,,,其他,其他,,,,无,,,2.0英寸,240*320,30万像素,不支持,http://item.jd.com/1457533144.html,海尔(Haier)  M201 双卡双待 移动/联通2G 直板老人手机 金色,迪信通手机旗舰店,232
海尔（Haier）,512,168.00,2015年,3月,,无,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1557106196.html,海尔（Haier）HG-M512手机 移动联通2G 老人手机 备用机 黑色 炫彩金,欧霖爵手机专营店,88
海尔（Haier）,680,198.00,2014年,5月,,无,其他,,,,64MB ROM,64MB RAM,16GB,4英寸以下,240*320,130万以下 ,不支持,http://item.jd.com/1457339910.html,海尔（Haier）HG-M680联通移动2G 老人三防手机 备用机 黑色,欧霖爵手机专营店,313
海尔（Haier）,m367,299.00,2014年,9月,,其他,其他,,,,64MB ROM,64MB RAM,8GB,4英寸以下,240*320,130万以下 ,不支持,http://item.jd.com/1456561555.html,海尔（Haier)HG-M367 移动联通2G 老人手机双卡双待 典雅黑,建业盛林专营店,59
海尔（Haier）,M311,99.00,2015年,,,无,其他,,,,无,,,1.77英寸,240*400,30万像素,不支持,http://item.jd.com/1726137148.html,海尔（Haier）HG-M311 老人手机 移动/联通2G 双卡双待 梦幻粉,天探手机专营店,478
,M319,198.00,2015年,,,无,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1709578642.html,海尔 M319 移动/联通2G 双卡双待 老人手机 樽金,天探手机专营店,61
海尔（Haier）,365,229.00,2014年,,,无,其他,,,,64MB ROM,,8GB,4英寸以下,240*320,130万以下 ,不支持,http://item.jd.com/1458776446.html,海尔（Haier） M365 移动联通2G老人手机 备用机 金色,欧霖爵手机专营店,126
