品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
联想（Lenovo）,K80M,1299.00,2015年,,,Android ,其他,,四核,,64GB ROM,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10210881236.html,联想(Lenovo) K80M 移动联通双4G手机 清新白 高配版(4GB RAM+64GB ROM),牧申数码专营店,4
联想（Lenovo）,Z90,1299.00,2015年,5月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10239211318.html,联想(Lenovo) Z90-7 VIBE SHOT大拍 4G手机 双卡双待 钛金灰 全网通(32G ROM)标配,新松联手机专营店,4
联想（Lenovo）,K3Note,699.00,2015年,,安卓（Android）,Android 5.0,联发科（MTK),,,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10271882567.html,联想 乐檬 K3 Note（K50-t3s）双卡双待 手机 珍珠白 移动4G版(16G ROM),河北启迪手机专营店,5
﻿联想（Lenovo）,A5500,588.00,2015年,,安卓（Android）,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10228458082.html,联想 黄金斗士S8畅玩（A5500）8GB 电信4G 双卡双待 智能手机 融雪白,卓瓦手机专营店,18
联想（Lenovo）,Z90,1299.00,2015年,5月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10239211318.html,联想(Lenovo) Z90-7 VIBE SHOT大拍 4G手机 双卡双待 钛金灰 全网通(32G ROM)标配,新松联手机专营店,4
联想（Lenovo）,Note8,809.00,2015年,,,Android ,联发科（MTK),,八核,,其它,,32GB,6.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10066473292.html,联想 黄金斗士Note8 双卡双待4G手机 融雪白 移动4G增强版(A938t) 套装版,牧申数码专营店,99
联想（Lenovo）,P1,1299.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10169103067.html,联想 P1 16G 双卡双待4G手机 骑士银 移动4G版,牧申数码专营店,84
联想（Lenovo）,A6800D,449.00,2015年,4月,安卓（Android）,Android ,其他,,四核,,其它,,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10155718859.html,联想(Lenovo) A6800-D 移动4G手机 银色 1GB RAM+8GB ROM 标配,能良数码旗舰店,55
联想（Lenovo）,A7600m,599.00,2015年,4月,安卓（Android）,Android ,联发科（MTK),,八核,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1789910154.html,联想 黄金斗士S8(A7600-m)移动4G手机 双卡双待 白色,能良数码旗舰店,94
联想（Lenovo）,A360e,119.00,2013年,,,Android ,Qualcomm 骁龙,,单核,,其它,256MB RAM,32GB,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10112249631.html,联想 A360e 电信3G手机 深邃黑,牧申数码专营店,233
联想（Lenovo）,X3c70,2999.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,64GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",2100万像素,800万像素,http://item.jd.com/10256920499.html,联想(Lenovo) 乐檬X3(X3c70) 4G手机 双卡双待 珠峰白 全网通4G(3G RAM+64G ROM) 标配,能良数码旗舰店,0
联想（Lenovo）,A3910,488.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,5.0英寸,480×854,500万像素,30万像素,http://item.jd.com/10225508747.html,联想(Lenovo) A3910 4G手机 双卡双待 清新白 全网通(A3910e70),能良数码旗舰店,8
联想（Lenovo）,A916,499.00,2014年,,安卓（Android）,Android ,其他,,八核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,200万像素,http://item.jd.com/1789889376.html,联想 A916 联通4G手机（8G ROM） 白色,能良数码旗舰店,21
联想（Lenovo）,S810T,499.00,2014年,,安卓（Android）,Android 4.3,其他,,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,支持,http://item.jd.com/10127119489.html,联想(Lenovo) S810T 1GB RAM+8GB ROM 移动4G手机 珍珠白,能良数码旗舰店,10
联想（Lenovo）,P70t,699.00,2015年,2月,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10104545806.html,联想(Lenovo) P70-t 4G手机 双卡双待 清新白 移动版(2GB RAM+16GB ROM),能良数码旗舰店,57
