品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,G4,2807.00,其它,,,其他,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1959818036.html,【eBay精选】LG | G4系列（US991）32GB 无锁 GSM 智能手机套装 ,buydig,0
,K7,1280.00,其它,,,其他,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1959818545.html,【eBay精选】LG | K7系列 无锁 安卓系统 4G智能手机,buydig,0
,G4,2978.00,其它,,,其他,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1959819974.html,【eBay精选】LGG4系列（US991）32GB无锁 智能手机套装,buydig,0
,H815,2553.00,2015年,5月,安卓（Android）,,Qualcomm 骁龙,,六核,,32GB ROM,3GB RAM,2TB,5.5英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1959829158.html,【eBay精选】LG | G4系列（H815）皮革棕 32GB 智能手机【新品】,imobileru,0
,H815,2356.00,2015年,5月,安卓（Android）,,Qualcomm 骁龙,,六核,,32GB ROM,3GB RAM,2TB,5.5英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1959832464.html,【eBay精选】LG G4系列（H815）皮革蓝 32GB 智能手机【新品】,imobileru,0
LG,G5,4888.00,2016年,4月,安卓（Android）,Android 6.0,Qualcomm 骁龙,,,,32GB ROM,4GB RAM,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1961025146.html,LG G5 移动联通4G智能手机 2K高清大屏 1600百万像素相机 模块化设计 香槟金,surepromise手机海外旗舰店,0
LG,H968,4288.00,2015年,11月,安卓（Android）,Android ,Qualcomm 骁龙,,,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1961027610.html,LG V10（LG H968）多色 港版移动联通双4G手机双卡双待长续航能力智能手机 皮黑色,surepromise手机海外旗舰店,0
,LGG5,4888.00,2016年,,,Android 6.0,其他,,,,32GB ROM,4GB RAM,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1961039164.html,全球购 LG G5（H868）流光金 移动联通电信4G 双卡双待 流光金,量子科技专营店,0
,10589577,4223.00,其它,,,其他,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1961336648.html,【eBay精选】LG V10系列（H960A）无锁 黑色 GSM 智能手机 黑色,Mobilepros1,0
LG,K10,1599.00,2016年,4月,安卓（Android）,,其他,,,,16GB ROM,2GB RAM,,5.3英寸,"1280×720(HD,720P) ",其他,800万像素,http://item.jd.com/1961474043.html,LG K10（LTE）移动联通双卡双待智能手机 白色,surepromise全球购旗舰店,0
,G5,4888.00,2016年,,,其他,其他,,,,32MB,,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1961476536.html,全球购 LG G5  金属机身高像素 智能手机  移动联通电信4G 冰月银,FUSTAR数码专营店,0
LG,K10,1559.00,2016年,5月,安卓（Android）,Android ,其他,,,,16GB ROM,2GB RAM,,5.3英寸,"1280×720(HD,720P) ",其他,800万像素,http://item.jd.com/1961479765.html,LG K10（LTE）移动联通双卡双待智能手机港版16GB 黑色,surepromise手机海外旗舰店,0
,6P,2199.00,2015年,,,Android ,其他,,,,32GB ROM,2GB RAM,,5.7英寸,2560×1440（2K）,1200万像素,800万像素,http://item.jd.com/1961551130.html,LG Nexus 5X Google/谷歌 亲儿子 指纹识别安卓6.0 4G手机 石英色,Quantum海外专营店,0
,H860N,4888.00,2016年,2月,,Android 6.0,Qualcomm 骁龙,,,,32GB ROM,,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1961767506.html,LG G5（H860N）移动联通4G 双卡 32GB 港版智能手机 联系客服送大礼 灰色,香港BP數碼小電专营店,0
,V10,3998.00,2015年,10月,,Android 5.1,Qualcomm 骁龙,,,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1961770471.html,LG V10（H961N）移动联通双4G 双卡双待 64GB 港版智能手机 镀金色系(白色),香港BP數碼小電专营店,0
﻿LG,G5,5098.00,2016年,,,Android ,其他,,,,32GB ROM,,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1962443704.html,【全球购】LG 全新机皇 G5手机 移动联通双4G 智能手机 粉色 港版32G,魔力世界数码生活专营店,0
