品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
三星（SAMSUNG）,B9120,1599.00,2012年,,安卓（Android）,Android 2.3,其他,MSM 8260,双核,,16GB ROM,1GB RAM,32GB,3.3英寸,480×800,500万像素,130万像素,http://item.jd.com/691300.html,三星 B9120 钛灰色 联通3G手机 双卡双待双通,三星手机旗舰店,5993
三星（SAMSUNG）,A3009,788.00,2014年10约,12月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,,4.520英寸,960×540(QHD),800万像素,500万像素,http://item.jd.com/1398971.html,三星 Galaxy A3 (A3009) 黑色 电信4G手机 双卡双待,三星手机旗舰店,6401
三星（SAMSUNG）,Galaxy J3(SM-J3109),733.00,2015年,11月,安卓（Android）,Andriod 5.1,骁龙410,MSM8916,四核,,8GB ROM,1.5GB RAM,128GB,5.0英寸,1280x720,800万像素,500万像素,http://item.jd.com/2155801.html,三星GALAXY J3（J3109）月莹白 电信4G手机  双卡,三星手机旗舰店,4526
三星（SAMSUNG）,N9002,1268.00,2013年,,,Android 4.3,Qualcomm 骁龙,,,,16GB ROM,3GB RAM,64GB,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10283757746.html,三星 Galaxy Note 3 (N9002) 联通3G手机 炫酷黑 双卡双待双通,佳沪数码手机旗舰店,14
三星（SAMSUNG）,N9002,1268.00,2013年,,,Android ,Qualcomm 骁龙,,四核,,16GB ROM,3GB RAM,64GB,5.7英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10283909239.html,三星 Galaxy Note3 (N9002) 联通3G手机 双卡双待双通  炫酷黑 标配版,牧申数码专营店,24
三星（SAMSUNG）,W2016,17868.00,2015年,,安卓（Android）,Android ,三星Exynos,,四核&四核,,64GB ROM,3GB RAM,,3.9英寸,1280×768,1600万像素,500万像素,http://item.jd.com/10125584697.html,三星(SAMSUNG) W2016 电信4G手机 双卡双待 尊贵金(3G RAM+64G ROM)标配,能良数码旗舰店,10
三星（SAMSUNG）,I9118,379.00,2013年,,,Android 4.2,其他,,双核,,4GB ROM,768MB RAM,32GB,5.0英寸,480×800,500万像素,不支持,http://item.jd.com/1111554.html,三星（SAMSUNG） GT-I9118 3G手机（蓝色）TD-SCDMA/GSM 双卡双待,三星手机旗舰店,2923
三星（SAMSUNG）,SM9350,4999.00,2016年,3月,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,32GB ROM,4GB RAM,,5.5英寸,2560×1440（2K）,1200万像素,500万像素,http://item.jd.com/1957676525.html,三星Galaxy S7 edge 双曲面屏5.5英寸 4G智能手机 金色 全网4G 四核 G9350港版,数字创想科技（香港）专营店,112
三星（SAMSUNG）,E1200R,128.00,2014年,,,Android ,其他,,,,无,,,其它,240*320以下,不支持,不支持,http://item.jd.com/10123449278.html,三星 E1200R 移动联通2G老人手机 黑色 标配版,河北启迪手机专营店,757
三星（SAMSUNG）,G9308,4888.00,2016年,3月,安卓（Android）,Android 6.0,Qualcomm,MSM8996,四核,Adreno 530,32GB ROM,4GB RAM,200GB,5.1英寸,2560 x1440,1200万像素,500万像素,http://item.jd.com/2432777.html,【移动购机赠费】三星 Galaxy S7（G9308）32G版 铂光金 移动联通4G手机 双卡双待,中国移动官方旗舰店,50
