品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,US68V,129.00,2014年,10月,,无,其他,,,,无,,,4英寸以下,320*480,130万以下 ,不支持,http://item.jd.com/1576313174.html,优思（Uniscope） US68v  电信2G 老人手机 直板 金色,众能兆科手机专营店,274
优思（Uniscope）,U19,399.00,2016年,3月,安卓（Android）,YunOS,联发科（MTK),,四核,,8GB ROM,1GB RAM,64GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10194159571.html,优思（Uniscope）U19移动4G直板手机 双卡双待智能手机 金色,浦歌手机专营店,14
,US96,139.00,2015年,11月,,无,联发科（MTK),,,,其它,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10114535245.html,优思（Uniscope）US96 移动/联通2G老人手机 双卡双待 红色,天探手机专营店,43
优思（Uniscope）,US88T,89.00,2015年,,,其他,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10193922606.html,优思（Uniscope）US88T 移动/联通GSM 老人手机 黑色,旭永数码专营店,48
优思（Uniscope）,US68C,109.00,2015年,12月,,无,其他,,,,其它,,8GB,1.8英寸,160*128,不支持,不支持,http://item.jd.com/10088864566.html,优思（Uniscope）US68C电信2G老人手机 白色,华宇广诚手机专营店,247
优思（Uniscope）,US69,109.00,2015年,11月,,无,其他,,,,其它,32MB RAM,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10077932183.html,优思（Uniscope）US69 移动/联通2G老人手机 白色,华宇广诚手机专营店,155
优思（Uniscope）,U19,399.00,2016年,3月,安卓（Android）,YunOS,联发科（MTK),,,,8GB ROM,1GB RAM,64GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10196049536.html,优思（Uniscope）U19 移动4G安卓智能手机 双卡双待 送手机壳 金色,久汇手机专营店,5
优思（Uniscope）,U55,699.00,2015年,10月,安卓（Android）,Android 5.0,联发科（MTK),,四核,,16GB ROM,1GB RAM,32GB,5.3英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/1796985549.html,优思（Uniscope）U55 移动4G手机 双卡双待 银色,优思旗舰店,18
,US99,169.00,2014年,,,无,其他,,,,无,,8GB,4.5英寸,240*320,30万像素,不支持,http://item.jd.com/10046985998.html,优思（Uniscope）US99 移动联通翻盖老人手机 超长待机 红色,天探手机专营店,76
优思（Uniscope）,US96,139.00,2015年,11月,,无,联发科（MTK),,,,32MB,32MB RAM,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10054321471.html,优思（Uniscope）US96 移动/联通2G老人手机 红色,优思旗舰店,265
优思（Uniscope）,US96,139.00,2015年,11月,,其他,联发科（MTK),,,,其它,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10127717188.html,优思（Uniscope）US96 移动/联通卡简单老人手机 黑色,久汇手机专营店,26
